canonical,year,file_type,var_code,label,category,dtype,required,transform
fam_er67053,2017,FAM,ER67053,,FAM/Unknown,,0,
fam_er67054,2017,FAM,ER67054,,FAM/Unknown,,0,
fam_er67055,2017,FAM,ER67055,,FAM/Unknown,,0,
fam_er67056,2017,FAM,ER67056,,FAM/Unknown,,0,
fam_er67057,2017,FAM,ER67057,,FAM/Unknown,,0,
fam_er67058,2017,FAM,ER67058,,FAM/Unknown,,0,
fam_er67059,2017,FAM,ER67059,,FAM/Unknown,,0,
fam_er67060,2017,FAM,ER67060,,FAM/Unknown,,0,
fam_er67061,2017,FAM,ER67061,,FAM/Unknown,,0,
fam_er67062,2017,FAM,ER67062,,FAM/Unknown,,0,
fam_er67063,2017,FAM,ER67063,,FAM/Unknown,,0,
fam_er67064,2017,FAM,ER67064,,FAM/Unknown,,0,
fam_er67065,2017,FAM,ER67065,,FAM/Unknown,,0,
fam_er67066,2017,FAM,ER67066,,FAM/Unknown,,0,
fam_er67067,2017,FAM,ER67067,,FAM/Unknown,,0,
fam_er67068,2017,FAM,ER67068,,FAM/Unknown,,0,
fam_er67069,2017,FAM,ER67069,,FAM/Unknown,,0,
fam_er67070,2017,FAM,ER67070,,FAM/Unknown,,0,
fam_er67071,2017,FAM,ER67071,,FAM/Unknown,,0,
fam_er67072,2017,FAM,ER67072,,FAM/Unknown,,0,
fam_er67073,2017,FAM,ER67073,,FAM/Unknown,,0,
fam_er67074,2017,FAM,ER67074,,FAM/Unknown,,0,
fam_er67075,2017,FAM,ER67075,,FAM/Unknown,,0,
fam_er67076,2017,FAM,ER67076,,FAM/Unknown,,0,
fam_er67077,2017,FAM,ER67077,,FAM/Unknown,,0,
fam_er67078,2017,FAM,ER67078,,FAM/Unknown,,0,
fam_er67079,2017,FAM,ER67079,,FAM/Unknown,,0,
fam_er67080,2017,FAM,ER67080,,FAM/Unknown,,0,
fam_er67081,2017,FAM,ER67081,,FAM/Unknown,,0,
fam_er67082,2017,FAM,ER67082,,FAM/Unknown,,0,
fam_er67083,2017,FAM,ER67083,,FAM/Unknown,,0,
fam_er67084,2017,FAM,ER67084,,FAM/Unknown,,0,
fam_er67085,2017,FAM,ER67085,,FAM/Unknown,,0,
fam_er67086,2017,FAM,ER67086,,FAM/Unknown,,0,
fam_er67087,2017,FAM,ER67087,,FAM/Unknown,,0,
fam_er67088,2017,FAM,ER67088,,FAM/Unknown,,0,
fam_er67089,2017,FAM,ER67089,,FAM/Unknown,,0,
fam_er67090,2017,FAM,ER67090,,FAM/Unknown,,0,
fam_er67091,2017,FAM,ER67091,,FAM/Unknown,,0,
fam_er67092,2017,FAM,ER67092,,FAM/Unknown,,0,
fam_er67093,2017,FAM,ER67093,,FAM/Unknown,,0,
fam_er67094,2017,FAM,ER67094,,FAM/Unknown,,0,
fam_er67095,2017,FAM,ER67095,,FAM/Unknown,,0,
fam_er67096,2017,FAM,ER67096,,FAM/Unknown,,0,
fam_er67097,2017,FAM,ER67097,,FAM/Unknown,,0,
fam_er67098,2017,FAM,ER67098,,FAM/Unknown,,0,
fam_er67099,2017,FAM,ER67099,,FAM/Unknown,,0,
fam_er67100,2017,FAM,ER67100,,FAM/Unknown,,0,
fam_er67101,2017,FAM,ER67101,,FAM/Unknown,,0,
fam_er67102,2017,FAM,ER67102,,FAM/Unknown,,0,
fam_er67103,2017,FAM,ER67103,,FAM/Unknown,,0,
fam_er67104,2017,FAM,ER67104,,FAM/Unknown,,0,
fam_er67105,2017,FAM,ER67105,,FAM/Unknown,,0,
fam_er67106,2017,FAM,ER67106,,FAM/Unknown,,0,
fam_er67107,2017,FAM,ER67107,,FAM/Unknown,,0,
fam_er67108,2017,FAM,ER67108,,FAM/Unknown,,0,
fam_er67109,2017,FAM,ER67109,,FAM/Unknown,,0,
fam_er67110,2017,FAM,ER67110,,FAM/Unknown,,0,
fam_er67111,2017,FAM,ER67111,,FAM/Unknown,,0,
fam_er67112,2017,FAM,ER67112,,FAM/Unknown,,0,
fam_er67113,2017,FAM,ER67113,,FAM/Unknown,,0,
fam_er67114,2017,FAM,ER67114,,FAM/Unknown,,0,
fam_er67115,2017,FAM,ER67115,,FAM/Unknown,,0,
fam_er67116,2017,FAM,ER67116,,FAM/Unknown,,0,
fam_er67117,2017,FAM,ER67117,,FAM/Unknown,,0,
fam_er67118,2017,FAM,ER67118,,FAM/Unknown,,0,
fam_er67119,2017,FAM,ER67119,,FAM/Unknown,,0,
fam_er67120,2017,FAM,ER67120,,FAM/Unknown,,0,
fam_er67121,2017,FAM,ER67121,,FAM/Unknown,,0,
fam_er67122,2017,FAM,ER67122,,FAM/Unknown,,0,
fam_er67123,2017,FAM,ER67123,,FAM/Unknown,,0,
fam_er67124,2017,FAM,ER67124,,FAM/Unknown,,0,
fam_er67125,2017,FAM,ER67125,,FAM/Unknown,,0,
fam_er67126,2017,FAM,ER67126,,FAM/Unknown,,0,
fam_er67127,2017,FAM,ER67127,,FAM/Unknown,,0,
fam_er67128,2017,FAM,ER67128,,FAM/Unknown,,0,
fam_er67129,2017,FAM,ER67129,,FAM/Unknown,,0,
fam_er67130,2017,FAM,ER67130,,FAM/Unknown,,0,
fam_er67131,2017,FAM,ER67131,,FAM/Unknown,,0,
fam_er67132,2017,FAM,ER67132,,FAM/Unknown,,0,
fam_er67133,2017,FAM,ER67133,,FAM/Unknown,,0,
fam_er67134,2017,FAM,ER67134,,FAM/Unknown,,0,
fam_er67135,2017,FAM,ER67135,,FAM/Unknown,,0,
fam_er67136,2017,FAM,ER67136,,FAM/Unknown,,0,
fam_er67137,2017,FAM,ER67137,,FAM/Unknown,,0,
fam_er67138,2017,FAM,ER67138,,FAM/Unknown,,0,
fam_er67139,2017,FAM,ER67139,,FAM/Unknown,,0,
fam_er67140,2017,FAM,ER67140,,FAM/Unknown,,0,
fam_er67141,2017,FAM,ER67141,,FAM/Unknown,,0,
fam_er67142,2017,FAM,ER67142,,FAM/Unknown,,0,
fam_er67143,2017,FAM,ER67143,,FAM/Unknown,,0,
fam_er67144,2017,FAM,ER67144,,FAM/Unknown,,0,
fam_er67145,2017,FAM,ER67145,,FAM/Unknown,,0,
fam_er67146,2017,FAM,ER67146,,FAM/Unknown,,0,
fam_er67147,2017,FAM,ER67147,,FAM/Unknown,,0,
fam_er67148,2017,FAM,ER67148,,FAM/Unknown,,0,
fam_er67149,2017,FAM,ER67149,,FAM/Unknown,,0,
fam_er67150,2017,FAM,ER67150,,FAM/Unknown,,0,
fam_er67151,2017,FAM,ER67151,,FAM/Unknown,,0,
fam_er67152,2017,FAM,ER67152,,FAM/Unknown,,0,
fam_er67153,2017,FAM,ER67153,,FAM/Unknown,,0,
fam_er67154,2017,FAM,ER67154,,FAM/Unknown,,0,
fam_er67155,2017,FAM,ER67155,,FAM/Unknown,,0,
fam_er67156,2017,FAM,ER67156,,FAM/Unknown,,0,
fam_er67157,2017,FAM,ER67157,,FAM/Unknown,,0,
fam_er67158,2017,FAM,ER67158,,FAM/Unknown,,0,
fam_er67159,2017,FAM,ER67159,,FAM/Unknown,,0,
fam_er67160,2017,FAM,ER67160,,FAM/Unknown,,0,
fam_er67161,2017,FAM,ER67161,,FAM/Unknown,,0,
fam_er67162,2017,FAM,ER67162,,FAM/Unknown,,0,
fam_er67163,2017,FAM,ER67163,,FAM/Unknown,,0,
fam_er67164,2017,FAM,ER67164,,FAM/Unknown,,0,
fam_er67165,2017,FAM,ER67165,,FAM/Unknown,,0,
fam_er67166,2017,FAM,ER67166,,FAM/Unknown,,0,
fam_er67167,2017,FAM,ER67167,,FAM/Unknown,,0,
fam_er67168,2017,FAM,ER67168,,FAM/Unknown,,0,
fam_er67169,2017,FAM,ER67169,,FAM/Unknown,,0,
fam_er67170,2017,FAM,ER67170,,FAM/Unknown,,0,
fam_er67171,2017,FAM,ER67171,,FAM/Unknown,,0,
fam_er67172,2017,FAM,ER67172,,FAM/Unknown,,0,
fam_er67173,2017,FAM,ER67173,,FAM/Unknown,,0,
fam_er67174,2017,FAM,ER67174,,FAM/Unknown,,0,
fam_er67175,2017,FAM,ER67175,,FAM/Unknown,,0,
fam_er67176,2017,FAM,ER67176,,FAM/Unknown,,0,
fam_er67177,2017,FAM,ER67177,,FAM/Unknown,,0,
fam_er67178,2017,FAM,ER67178,,FAM/Unknown,,0,
fam_er67179,2017,FAM,ER67179,,FAM/Unknown,,0,
fam_er67180,2017,FAM,ER67180,,FAM/Unknown,,0,
fam_er67181,2017,FAM,ER67181,,FAM/Unknown,,0,
fam_er67182,2017,FAM,ER67182,,FAM/Unknown,,0,
fam_er67183,2017,FAM,ER67183,,FAM/Unknown,,0,
fam_er67184,2017,FAM,ER67184,,FAM/Unknown,,0,
fam_er67185,2017,FAM,ER67185,,FAM/Unknown,,0,
fam_er67186,2017,FAM,ER67186,,FAM/Unknown,,0,
fam_er67187,2017,FAM,ER67187,,FAM/Unknown,,0,
fam_er67188,2017,FAM,ER67188,,FAM/Unknown,,0,
fam_er67189,2017,FAM,ER67189,,FAM/Unknown,,0,
fam_er67190,2017,FAM,ER67190,,FAM/Unknown,,0,
fam_er67191,2017,FAM,ER67191,,FAM/Unknown,,0,
fam_er67192,2017,FAM,ER67192,,FAM/Unknown,,0,
fam_er67193,2017,FAM,ER67193,,FAM/Unknown,,0,
fam_er67194,2017,FAM,ER67194,,FAM/Unknown,,0,
fam_er67195,2017,FAM,ER67195,,FAM/Unknown,,0,
fam_er67196,2017,FAM,ER67196,,FAM/Unknown,,0,
fam_er67197,2017,FAM,ER67197,,FAM/Unknown,,0,
fam_er67198,2017,FAM,ER67198,,FAM/Unknown,,0,
fam_er67199,2017,FAM,ER67199,,FAM/Unknown,,0,
fam_er67200,2017,FAM,ER67200,,FAM/Unknown,,0,
fam_er67201,2017,FAM,ER67201,,FAM/Unknown,,0,
fam_er67202,2017,FAM,ER67202,,FAM/Unknown,,0,
fam_er67203,2017,FAM,ER67203,,FAM/Unknown,,0,
fam_er67204,2017,FAM,ER67204,,FAM/Unknown,,0,
fam_er67205,2017,FAM,ER67205,,FAM/Unknown,,0,
fam_er67206,2017,FAM,ER67206,,FAM/Unknown,,0,
fam_er67207,2017,FAM,ER67207,,FAM/Unknown,,0,
fam_er67208,2017,FAM,ER67208,,FAM/Unknown,,0,
fam_er67209,2017,FAM,ER67209,,FAM/Unknown,,0,
fam_er67210,2017,FAM,ER67210,,FAM/Unknown,,0,
fam_er67211,2017,FAM,ER67211,,FAM/Unknown,,0,
fam_er67212,2017,FAM,ER67212,,FAM/Unknown,,0,
fam_er67213,2017,FAM,ER67213,,FAM/Unknown,,0,
fam_er67214,2017,FAM,ER67214,,FAM/Unknown,,0,
fam_er67215,2017,FAM,ER67215,,FAM/Unknown,,0,
fam_er67216,2017,FAM,ER67216,,FAM/Unknown,,0,
fam_er67217,2017,FAM,ER67217,,FAM/Unknown,,0,
fam_er67218,2017,FAM,ER67218,,FAM/Unknown,,0,
fam_er67219,2017,FAM,ER67219,,FAM/Unknown,,0,
fam_er67220,2017,FAM,ER67220,,FAM/Unknown,,0,
fam_er67221,2017,FAM,ER67221,,FAM/Unknown,,0,
fam_er67222,2017,FAM,ER67222,,FAM/Unknown,,0,
fam_er67223,2017,FAM,ER67223,,FAM/Unknown,,0,
fam_er67224,2017,FAM,ER67224,,FAM/Unknown,,0,
fam_er67225,2017,FAM,ER67225,,FAM/Unknown,,0,
fam_er67226,2017,FAM,ER67226,,FAM/Unknown,,0,
fam_er67227,2017,FAM,ER67227,,FAM/Unknown,,0,
fam_er67228,2017,FAM,ER67228,,FAM/Unknown,,0,
fam_er67229,2017,FAM,ER67229,,FAM/Unknown,,0,
fam_er67230,2017,FAM,ER67230,,FAM/Unknown,,0,
fam_er67231,2017,FAM,ER67231,,FAM/Unknown,,0,
fam_er67232,2017,FAM,ER67232,,FAM/Unknown,,0,
fam_er67233,2017,FAM,ER67233,,FAM/Unknown,,0,
fam_er67234,2017,FAM,ER67234,,FAM/Unknown,,0,
fam_er67235,2017,FAM,ER67235,,FAM/Unknown,,0,
fam_er67236,2017,FAM,ER67236,,FAM/Unknown,,0,
fam_er67237,2017,FAM,ER67237,,FAM/Unknown,,0,
fam_er67238,2017,FAM,ER67238,,FAM/Unknown,,0,
fam_er67239,2017,FAM,ER67239,,FAM/Unknown,,0,
fam_er67240,2017,FAM,ER67240,,FAM/Unknown,,0,
fam_er67241,2017,FAM,ER67241,,FAM/Unknown,,0,
fam_er67242,2017,FAM,ER67242,,FAM/Unknown,,0,
fam_er67243,2017,FAM,ER67243,,FAM/Unknown,,0,
fam_er67244,2017,FAM,ER67244,,FAM/Unknown,,0,
fam_er67245,2017,FAM,ER67245,,FAM/Unknown,,0,
fam_er67246,2017,FAM,ER67246,,FAM/Unknown,,0,
fam_er67247,2017,FAM,ER67247,,FAM/Unknown,,0,
fam_er67248,2017,FAM,ER67248,,FAM/Unknown,,0,
fam_er67249,2017,FAM,ER67249,,FAM/Unknown,,0,
fam_er67250,2017,FAM,ER67250,,FAM/Unknown,,0,
fam_er67251,2017,FAM,ER67251,,FAM/Unknown,,0,
fam_er67252,2017,FAM,ER67252,,FAM/Unknown,,0,
fam_er67253,2017,FAM,ER67253,,FAM/Unknown,,0,
fam_er67254,2017,FAM,ER67254,,FAM/Unknown,,0,
fam_er67255,2017,FAM,ER67255,,FAM/Unknown,,0,
fam_er67256,2017,FAM,ER67256,,FAM/Unknown,,0,
fam_er67257,2017,FAM,ER67257,,FAM/Unknown,,0,
fam_er67258,2017,FAM,ER67258,,FAM/Unknown,,0,
fam_er67259,2017,FAM,ER67259,,FAM/Unknown,,0,
fam_er67260,2017,FAM,ER67260,,FAM/Unknown,,0,
fam_er67261,2017,FAM,ER67261,,FAM/Unknown,,0,
fam_er67262,2017,FAM,ER67262,,FAM/Unknown,,0,
fam_er67263,2017,FAM,ER67263,,FAM/Unknown,,0,
fam_er67264,2017,FAM,ER67264,,FAM/Unknown,,0,
fam_er67265,2017,FAM,ER67265,,FAM/Unknown,,0,
fam_er67266,2017,FAM,ER67266,,FAM/Unknown,,0,
fam_er67267,2017,FAM,ER67267,,FAM/Unknown,,0,
fam_er67268,2017,FAM,ER67268,,FAM/Unknown,,0,
fam_er67269,2017,FAM,ER67269,,FAM/Unknown,,0,
fam_er67270,2017,FAM,ER67270,,FAM/Unknown,,0,
fam_er67271,2017,FAM,ER67271,,FAM/Unknown,,0,
fam_er67272,2017,FAM,ER67272,,FAM/Unknown,,0,
fam_er67273,2017,FAM,ER67273,,FAM/Unknown,,0,
fam_er67274,2017,FAM,ER67274,,FAM/Unknown,,0,
fam_er67275,2017,FAM,ER67275,,FAM/Unknown,,0,
fam_er67276,2017,FAM,ER67276,,FAM/Unknown,,0,
fam_er67277,2017,FAM,ER67277,,FAM/Unknown,,0,
fam_er67278,2017,FAM,ER67278,,FAM/Unknown,,0,
fam_er67279,2017,FAM,ER67279,,FAM/Unknown,,0,
fam_er67280,2017,FAM,ER67280,,FAM/Unknown,,0,
fam_er67281,2017,FAM,ER67281,,FAM/Unknown,,0,
fam_er67282,2017,FAM,ER67282,,FAM/Unknown,,0,
fam_er67283,2017,FAM,ER67283,,FAM/Unknown,,0,
fam_er67284,2017,FAM,ER67284,,FAM/Unknown,,0,
fam_er67285,2017,FAM,ER67285,,FAM/Unknown,,0,
fam_er67286,2017,FAM,ER67286,,FAM/Unknown,,0,
fam_er67287,2017,FAM,ER67287,,FAM/Unknown,,0,
fam_er67288,2017,FAM,ER67288,,FAM/Unknown,,0,
fam_er67289,2017,FAM,ER67289,,FAM/Unknown,,0,
fam_er67290,2017,FAM,ER67290,,FAM/Unknown,,0,
fam_er67291,2017,FAM,ER67291,,FAM/Unknown,,0,
fam_er67292,2017,FAM,ER67292,,FAM/Unknown,,0,
fam_er67293,2017,FAM,ER67293,,FAM/Unknown,,0,
fam_er67294,2017,FAM,ER67294,,FAM/Unknown,,0,
fam_er67295,2017,FAM,ER67295,,FAM/Unknown,,0,
fam_er67296,2017,FAM,ER67296,,FAM/Unknown,,0,
fam_er67297,2017,FAM,ER67297,,FAM/Unknown,,0,
fam_er67298,2017,FAM,ER67298,,FAM/Unknown,,0,
fam_er67299,2017,FAM,ER67299,,FAM/Unknown,,0,
fam_er67300,2017,FAM,ER67300,,FAM/Unknown,,0,
fam_er67301,2017,FAM,ER67301,,FAM/Unknown,,0,
fam_er67302,2017,FAM,ER67302,,FAM/Unknown,,0,
fam_er67303,2017,FAM,ER67303,,FAM/Unknown,,0,
fam_er67304,2017,FAM,ER67304,,FAM/Unknown,,0,
fam_er67305,2017,FAM,ER67305,,FAM/Unknown,,0,
fam_er67306,2017,FAM,ER67306,,FAM/Unknown,,0,
fam_er67307,2017,FAM,ER67307,,FAM/Unknown,,0,
fam_er67308,2017,FAM,ER67308,,FAM/Unknown,,0,
fam_er67309,2017,FAM,ER67309,,FAM/Unknown,,0,
fam_er67310,2017,FAM,ER67310,,FAM/Unknown,,0,
fam_er67311,2017,FAM,ER67311,,FAM/Unknown,,0,
fam_er67312,2017,FAM,ER67312,,FAM/Unknown,,0,
fam_er67313,2017,FAM,ER67313,,FAM/Unknown,,0,
fam_er67314,2017,FAM,ER67314,,FAM/Unknown,,0,
fam_er67315,2017,FAM,ER67315,,FAM/Unknown,,0,
fam_er67316,2017,FAM,ER67316,,FAM/Unknown,,0,
fam_er67317,2017,FAM,ER67317,,FAM/Unknown,,0,
fam_er67318,2017,FAM,ER67318,,FAM/Unknown,,0,
fam_er67319,2017,FAM,ER67319,,FAM/Unknown,,0,
fam_er67320,2017,FAM,ER67320,,FAM/Unknown,,0,
fam_er67321,2017,FAM,ER67321,,FAM/Unknown,,0,
fam_er67322,2017,FAM,ER67322,,FAM/Unknown,,0,
fam_er67323,2017,FAM,ER67323,,FAM/Unknown,,0,
fam_er67324,2017,FAM,ER67324,,FAM/Unknown,,0,
fam_er67325,2017,FAM,ER67325,,FAM/Unknown,,0,
fam_er67326,2017,FAM,ER67326,,FAM/Unknown,,0,
fam_er67327,2017,FAM,ER67327,,FAM/Unknown,,0,
fam_er67328,2017,FAM,ER67328,,FAM/Unknown,,0,
fam_er67329,2017,FAM,ER67329,,FAM/Unknown,,0,
fam_er67330,2017,FAM,ER67330,,FAM/Unknown,,0,
fam_er67331,2017,FAM,ER67331,,FAM/Unknown,,0,
fam_er67332,2017,FAM,ER67332,,FAM/Unknown,,0,
fam_er67333,2017,FAM,ER67333,,FAM/Unknown,,0,
fam_er67334,2017,FAM,ER67334,,FAM/Unknown,,0,
fam_er67335,2017,FAM,ER67335,,FAM/Unknown,,0,
fam_er67336,2017,FAM,ER67336,,FAM/Unknown,,0,
fam_er67337,2017,FAM,ER67337,,FAM/Unknown,,0,
fam_er67338,2017,FAM,ER67338,,FAM/Unknown,,0,
fam_er67339,2017,FAM,ER67339,,FAM/Unknown,,0,
fam_er67340,2017,FAM,ER67340,,FAM/Unknown,,0,
fam_er67341,2017,FAM,ER67341,,FAM/Unknown,,0,
fam_er67342,2017,FAM,ER67342,,FAM/Unknown,,0,
fam_er67343,2017,FAM,ER67343,,FAM/Unknown,,0,
fam_er67344,2017,FAM,ER67344,,FAM/Unknown,,0,
fam_er67345,2017,FAM,ER67345,,FAM/Unknown,,0,
fam_er67346,2017,FAM,ER67346,,FAM/Unknown,,0,
fam_er67347,2017,FAM,ER67347,,FAM/Unknown,,0,
fam_er67348,2017,FAM,ER67348,,FAM/Unknown,,0,
fam_er67349,2017,FAM,ER67349,,FAM/Unknown,,0,
fam_er67350,2017,FAM,ER67350,,FAM/Unknown,,0,
fam_er67351,2017,FAM,ER67351,,FAM/Unknown,,0,
fam_er67352,2017,FAM,ER67352,,FAM/Unknown,,0,
fam_er67353,2017,FAM,ER67353,,FAM/Unknown,,0,
fam_er67354,2017,FAM,ER67354,,FAM/Unknown,,0,
fam_er67355,2017,FAM,ER67355,,FAM/Unknown,,0,
fam_er67356,2017,FAM,ER67356,,FAM/Unknown,,0,
fam_er67357,2017,FAM,ER67357,,FAM/Unknown,,0,
fam_er67358,2017,FAM,ER67358,,FAM/Unknown,,0,
fam_er67359,2017,FAM,ER67359,,FAM/Unknown,,0,
fam_er67360,2017,FAM,ER67360,,FAM/Unknown,,0,
fam_er67361,2017,FAM,ER67361,,FAM/Unknown,,0,
fam_er67362,2017,FAM,ER67362,,FAM/Unknown,,0,
fam_er67363,2017,FAM,ER67363,,FAM/Unknown,,0,
fam_er67364,2017,FAM,ER67364,,FAM/Unknown,,0,
fam_er67365,2017,FAM,ER67365,,FAM/Unknown,,0,
fam_er67366,2017,FAM,ER67366,,FAM/Unknown,,0,
fam_er67367,2017,FAM,ER67367,,FAM/Unknown,,0,
fam_er67368,2017,FAM,ER67368,,FAM/Unknown,,0,
fam_er67369,2017,FAM,ER67369,,FAM/Unknown,,0,
fam_er67370,2017,FAM,ER67370,,FAM/Unknown,,0,
fam_er67371,2017,FAM,ER67371,,FAM/Unknown,,0,
fam_er67372,2017,FAM,ER67372,,FAM/Unknown,,0,
fam_er67373,2017,FAM,ER67373,,FAM/Unknown,,0,
fam_er67374,2017,FAM,ER67374,,FAM/Unknown,,0,
fam_er67375,2017,FAM,ER67375,,FAM/Unknown,,0,
fam_er67376,2017,FAM,ER67376,,FAM/Unknown,,0,
fam_er67377,2017,FAM,ER67377,,FAM/Unknown,,0,
fam_er67378,2017,FAM,ER67378,,FAM/Unknown,,0,
fam_er67379,2017,FAM,ER67379,,FAM/Unknown,,0,
fam_er67380,2017,FAM,ER67380,,FAM/Unknown,,0,
fam_er67381,2017,FAM,ER67381,,FAM/Unknown,,0,
fam_er67382,2017,FAM,ER67382,,FAM/Unknown,,0,
fam_er67383,2017,FAM,ER67383,,FAM/Unknown,,0,
fam_er67384,2017,FAM,ER67384,,FAM/Unknown,,0,
fam_er67385,2017,FAM,ER67385,,FAM/Unknown,,0,
fam_er67386,2017,FAM,ER67386,,FAM/Unknown,,0,
fam_er67387,2017,FAM,ER67387,,FAM/Unknown,,0,
fam_er67388,2017,FAM,ER67388,,FAM/Unknown,,0,
fam_er67389,2017,FAM,ER67389,,FAM/Unknown,,0,
fam_er67390,2017,FAM,ER67390,,FAM/Unknown,,0,
fam_er67391,2017,FAM,ER67391,,FAM/Unknown,,0,
fam_er67392,2017,FAM,ER67392,,FAM/Unknown,,0,
fam_er67393,2017,FAM,ER67393,,FAM/Unknown,,0,
fam_er67394,2017,FAM,ER67394,,FAM/Unknown,,0,
fam_er67395,2017,FAM,ER67395,,FAM/Unknown,,0,
fam_er67396,2017,FAM,ER67396,,FAM/Unknown,,0,
fam_er67397,2017,FAM,ER67397,,FAM/Unknown,,0,
fam_er67398,2017,FAM,ER67398,,FAM/Unknown,,0,
fam_er67399,2017,FAM,ER67399,,FAM/Unknown,,0,
fam_er67400,2017,FAM,ER67400,,FAM/Unknown,,0,
fam_er67401,2017,FAM,ER67401,,FAM/Unknown,,0,
fam_er67402,2017,FAM,ER67402,,FAM/Unknown,,0,
fam_er67403,2017,FAM,ER67403,,FAM/Unknown,,0,
fam_er67404,2017,FAM,ER67404,,FAM/Unknown,,0,
fam_er67405,2017,FAM,ER67405,,FAM/Unknown,,0,
fam_er67406,2017,FAM,ER67406,,FAM/Unknown,,0,
fam_er67407,2017,FAM,ER67407,,FAM/Unknown,,0,
fam_er67408,2017,FAM,ER67408,,FAM/Unknown,,0,
fam_er67409,2017,FAM,ER67409,,FAM/Unknown,,0,
fam_er67410,2017,FAM,ER67410,,FAM/Unknown,,0,
fam_er67411,2017,FAM,ER67411,,FAM/Unknown,,0,
fam_er67412,2017,FAM,ER67412,,FAM/Unknown,,0,
fam_er67413,2017,FAM,ER67413,,FAM/Unknown,,0,
fam_er67414,2017,FAM,ER67414,,FAM/Unknown,,0,
fam_er67415,2017,FAM,ER67415,,FAM/Unknown,,0,
fam_er67416,2017,FAM,ER67416,,FAM/Unknown,,0,
fam_er67417,2017,FAM,ER67417,,FAM/Unknown,,0,
fam_er67418,2017,FAM,ER67418,,FAM/Unknown,,0,
fam_er67419,2017,FAM,ER67419,,FAM/Unknown,,0,
fam_er67420,2017,FAM,ER67420,,FAM/Unknown,,0,
fam_er67421,2017,FAM,ER67421,,FAM/Unknown,,0,
fam_er67422,2017,FAM,ER67422,,FAM/Unknown,,0,
fam_er67423,2017,FAM,ER67423,,FAM/Unknown,,0,
fam_er67424,2017,FAM,ER67424,,FAM/Unknown,,0,
fam_er67425,2017,FAM,ER67425,,FAM/Unknown,,0,
fam_er67426,2017,FAM,ER67426,,FAM/Unknown,,0,
fam_er67427,2017,FAM,ER67427,,FAM/Unknown,,0,
fam_er67428,2017,FAM,ER67428,,FAM/Unknown,,0,
fam_er67429,2017,FAM,ER67429,,FAM/Unknown,,0,
fam_er67430,2017,FAM,ER67430,,FAM/Unknown,,0,
fam_er67431,2017,FAM,ER67431,,FAM/Unknown,,0,
fam_er67432,2017,FAM,ER67432,,FAM/Unknown,,0,
fam_er67433,2017,FAM,ER67433,,FAM/Unknown,,0,
fam_er67434,2017,FAM,ER67434,,FAM/Unknown,,0,
fam_er67435,2017,FAM,ER67435,,FAM/Unknown,,0,
fam_er67436,2017,FAM,ER67436,,FAM/Unknown,,0,
fam_er67437,2017,FAM,ER67437,,FAM/Unknown,,0,
fam_er67438,2017,FAM,ER67438,,FAM/Unknown,,0,
fam_er67439,2017,FAM,ER67439,,FAM/Unknown,,0,
fam_er67440,2017,FAM,ER67440,,FAM/Unknown,,0,
fam_er67441,2017,FAM,ER67441,,FAM/Unknown,,0,
fam_er67442,2017,FAM,ER67442,,FAM/Unknown,,0,
fam_er67443,2017,FAM,ER67443,,FAM/Unknown,,0,
fam_er67444,2017,FAM,ER67444,,FAM/Unknown,,0,
fam_er67445,2017,FAM,ER67445,,FAM/Unknown,,0,
fam_er67446,2017,FAM,ER67446,,FAM/Unknown,,0,
fam_er67447,2017,FAM,ER67447,,FAM/Unknown,,0,
fam_er67448,2017,FAM,ER67448,,FAM/Unknown,,0,
fam_er67449,2017,FAM,ER67449,,FAM/Unknown,,0,
fam_er67450,2017,FAM,ER67450,,FAM/Unknown,,0,
fam_er67451,2017,FAM,ER67451,,FAM/Unknown,,0,
fam_er67452,2017,FAM,ER67452,,FAM/Unknown,,0,
fam_er67453,2017,FAM,ER67453,,FAM/Unknown,,0,
fam_er67454,2017,FAM,ER67454,,FAM/Unknown,,0,
fam_er67455,2017,FAM,ER67455,,FAM/Unknown,,0,
fam_er67456,2017,FAM,ER67456,,FAM/Unknown,,0,
fam_er67457,2017,FAM,ER67457,,FAM/Unknown,,0,
fam_er67458,2017,FAM,ER67458,,FAM/Unknown,,0,
fam_er67459,2017,FAM,ER67459,,FAM/Unknown,,0,
fam_er67460,2017,FAM,ER67460,,FAM/Unknown,,0,
fam_er67461,2017,FAM,ER67461,,FAM/Unknown,,0,
fam_er67462,2017,FAM,ER67462,,FAM/Unknown,,0,
fam_er67463,2017,FAM,ER67463,,FAM/Unknown,,0,
fam_er67464,2017,FAM,ER67464,,FAM/Unknown,,0,
fam_er67465,2017,FAM,ER67465,,FAM/Unknown,,0,
fam_er67466,2017,FAM,ER67466,,FAM/Unknown,,0,
fam_er67467,2017,FAM,ER67467,,FAM/Unknown,,0,
fam_er67468,2017,FAM,ER67468,,FAM/Unknown,,0,
fam_er67469,2017,FAM,ER67469,,FAM/Unknown,,0,
fam_er67470,2017,FAM,ER67470,,FAM/Unknown,,0,
fam_er67471,2017,FAM,ER67471,,FAM/Unknown,,0,
fam_er67472,2017,FAM,ER67472,,FAM/Unknown,,0,
fam_er67473,2017,FAM,ER67473,,FAM/Unknown,,0,
fam_er67474,2017,FAM,ER67474,,FAM/Unknown,,0,
fam_er67475,2017,FAM,ER67475,,FAM/Unknown,,0,
